"filename", "language", "Properties", "Python", "Batch", "HTML", "Markdown", "C++", "PowerShell", "pip requirements", "Visual Basic", "XSL", "JavaScript", "JSON", "reStructuredText", "C", "Shell Script", "XML", "comment", "blank", "total"
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_signals.py", "Python", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 24, 186
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_socket.py", "Python", 0, 689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 365, 189, 1243
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_ssl.py", "Python", 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 602, 55, 947
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_subprocess.py", "Python", 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 642, 70, 1156
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_subprocess_platform\__init__.py", "Python", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 27, 125
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_subprocess_platform\kqueue.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 46
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_subprocess_platform\waitid.py", "Python", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 18, 111
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_subprocess_platform\windows.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 12
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_sync.py", "Python", 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 467, 85, 853
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\module_with_deprecations.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 22
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\pytest_plugin.py", "Python", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 55
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_abc.py", "Python", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 73
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_channel.py", "Python", 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 87, 416
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_contextvars.py", "Python", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 57
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_deprecate.py", "Python", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 66, 263
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_dtls.py", "Python", 0, 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 173, 892
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_exports.py", "Python", 0, 415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 86, 573
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_fakenet.py", "Python", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 55, 302
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_file_io.py", "Python", 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 78, 261
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_highlevel_generic.py", "Python", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 99
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_highlevel_open_tcp_listeners.py", "Python", 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 74, 411
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_highlevel_open_tcp_stream.py", "Python", 0, 524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 96, 676
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_highlevel_open_unix_stream.py", "Python", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 85
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_highlevel_serve_listeners.py", "Python", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 40, 174
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_highlevel_socket.py", "Python", 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 61, 313
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_highlevel_ssl_helpers.py", "Python", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 27, 156
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_path.py", "Python", 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 93, 281
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_scheduler_determinism.py", "Python", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 50
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_signals.py", "Python", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 34, 187
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_socket.py", "Python", 0, 788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 199, 1146
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_ssl.py", "Python", 0, 842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 266, 1335
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_subprocess.py", "Python", 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 111, 650
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_sync.py", "Python", 0, 451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 103, 587
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_testing.py", "Python", 0, 473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 162, 679
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_testing_raisesgroup.py", "Python", 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 51, 263
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_threads.py", "Python", 0, 785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 225, 1109
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_timeouts.py", "Python", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 30, 132
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_tracing.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22, 67
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_unix_pipes.py", "Python", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 59, 283
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_util.py", "Python", 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 67, 275
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_wait_for_object.py", "Python", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 42, 218
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\test_windows_pipes.py", "Python", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 113
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\tools\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\tools\test_gen_exports.py", "Python", 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 40, 185
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\tools\test_mypy_annotate.py", "Python", 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 137
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\type_tests\check_wraps.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\type_tests\open_memory_channel.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\type_tests\path.py", "Python", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 143
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tests\type_tests\raisesgroup.py", "Python", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 27, 136
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_threads.py", "Python", 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 69, 561
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_timeouts.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 21, 153
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tools\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tools\gen_exports.py", "Python", 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 62, 404
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_tools\mypy_annotate.py", "Python", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 124
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_unix_pipes.py", "Python", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 26, 203
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_util.py", "Python", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 66, 407
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_version.py", "Python", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_wait_for_object.py", "Python", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 68
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\_windows_pipes.py", "Python", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 144
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\abc.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 24
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\from_thread.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 15
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\lowlevel.py", "Python", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 80
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\socket.py", "Python", 0, 526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 18, 569
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\testing\__init__.py", "Python", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 36
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\testing\_check_streams.py", "Python", 0, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 101, 551
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\testing\_checkpoints.py", "Python", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 10, 70
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\testing\_fake_net.py", "Python", 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 110, 548
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\testing\_memory_streams.py", "Python", 0, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264, 72, 631
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\testing\_network.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 37
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\testing\_raises_group.py", "Python", 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 54, 462
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\testing\_sequencer.py", "Python", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 9, 87
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\testing\_trio_test.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 49
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio\to_thread.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio_websocket\__init__.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio_websocket\_impl.py", "Python", 0, 1185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 190, 1445
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\trio_websocket\_version.py", "Python", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\__init__.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 13
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\__main__.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 15
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\__init__.py", "Python", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 25
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\_convenience.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 44
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\_ithreads.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 12, 60
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\_memory.py", "Python", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 15, 71
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\_pool.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 10, 63
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\_team.py", "Python", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 25, 223
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\_threadworker.py", "Python", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 18, 120
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\test\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 8
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\test\test_convenience.py", "Python", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 56
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\test\test_memory.py", "Python", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 65
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\test\test_team.py", "Python", 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 38, 282
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_threads\test\test_threadworker.py", "Python", 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 52, 301
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\_version.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 12
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 7
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\app.py", "Python", 0, 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 93, 708
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\internet.py", "Python", 0, 512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 532, 163, 1207
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\reactors.py", "Python", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 21, 88
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\runner\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 8
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\runner\_exit.py", "Python", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 13, 100
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\runner\_pidfile.py", "Python", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 48, 282
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\runner\_runner.py", "Python", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 29, 167
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\runner\test\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 8
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\runner\test\test_exit.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 83
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\runner\test\test_pidfile.py", "Python", 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 89, 418
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\runner\test\test_runner.py", "Python", 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 98, 455
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\service.py", "Python", 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 69, 421
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\strports.py", "Python", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 14, 84
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\test\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 7
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\test\test_internet.py", "Python", 0, 575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 157, 1153
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\test\test_service.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 29, 176
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\twist\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 8
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\twist\_options.py", "Python", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 38, 208
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\twist\_twist.py", "Python", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 17, 115
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\twist\test\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 8
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\twist\test\test_options.py", "Python", 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 72, 356
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\application\twist\test\test_twist.py", "Python", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 47, 257
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\conch\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 8
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\conch\avatar.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 57
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\conch\checkers.py", "Python", 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 81, 641
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\conch\client\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 10
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\conch\client\agent.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 66
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\conch\client\connect.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 25
"c:\Users\jessi\Desktop\projects\reptile\spider_env\Lib\site-packages\twisted\conch\client\default.py", "Python", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 28, 332
